distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
27.721832551258224,16.29674537906775,2.11896201004171,0,0,False,False,True,False,True,False
33.68753478662397,12.96562824239176,9.920181449953432,0,0,False,False,True,True,False,False
19.79520143873257,15.240283759182855,0.9999999999999986,0,0,False,False,True,False,True,False
10.791200118615166,22.884634726815438,0.7999999999999972,0,0,False,False,False,False,True,False
36.17070637961056,11.068271736816111,8.697700845625809,0,0,True,False,False,False,True,False
7.406078584514215,56.725112015165045,0.921954445729288,0,0,False,False,False,False,True,False
11.374093370462552,34.938054045791695,1.6124515496597178,0,0,False,False,False,False,True,False
6.171709649683792,55.382196329870204,1.9000000000000057,0,0,False,False,False,False,True,False
30.82482765564149,14.592357335278875,7.300684899377603,1,0,False,False,True,False,True,False
22.41985726984006,19.799501715483856,5.107837115648843,1,0,False,False,True,False,True,False
25.09760944791356,14.25804861013821,3.5902646142032477,0,0,True,False,False,False,True,False
30.86000648088072,14.60582750129812,3.7589892258425,0,0,False,False,True,False,True,False
29.31433096626972,14.773489250236588,5.981638571495271,0,0,False,False,True,False,True,False
21.044714300745447,21.29609016225142,1.9313207915827948,1,0,False,False,True,False,True,False
12.391125856838027,35.58100073114955,2.607680962081054,0,0,True,False,False,False,True,False
14.996666296213975,29.709424163922396,1.5620499351813275,1,0,False,False,True,False,True,False
18.009997223764355,22.03425026935644,2.4207436873820343,0,0,False,False,True,False,True,False
28.886155853626487,14.837082054421295,5.770615218501399,0,0,True,False,False,False,True,False
34.407557309405156,11.311064615225657,5.522680508593631,0,0,False,False,True,False,True,False
10.32375900532359,32.811249216166175,0.943398113205658,1,0,True,False,False,False,True,False
13.285330255586423,31.92509208979887,0.82462112512353,0,0,False,False,False,False,True,False
35.154089378051026,12.032415398093844,4.560701700396557,1,0,False,False,True,False,True,False
27.30293024567143,16.66789253317389,4.827007354458871,1,0,True,False,False,False,True,False
17.867568385205637,8.69930385181964,1.9416487838947596,0,1,False,False,True,False,True,False
26.5,14.697319279511905,2.1095023109729003,0,0,True,False,False,False,True,False
21.12865353021816,20.29798682975128,1.6278820596099786,1,0,False,False,True,False,True,False
16.63850954863446,24.70489580997893,1.8248287590894625,1,0,False,False,True,False,True,False
12.0,36.86989764584402,2.1236747530532876,0,0,True,False,False,False,False,True
28.397887245356827,15.283819208010632,2.5019992006393608,0,0,False,False,True,False,True,False
26.300760445279902,17.294863140874334,3.420526275297411,0,0,True,False,False,False,True,False
36.5759483814159,12.09298090429542,7.963039620647388,0,0,True,False,False,True,False,False
25.330811277967385,17.127179559354424,1.838477631085022,0,0,False,False,True,False,True,False
21.51882896442091,15.882407853708807,1.4317821063276464,0,0,False,False,True,False,True,False
11.900420160649796,37.15634507564839,2.1236747530532876,0,0,False,False,True,False,False,True
37.08436328157732,12.285334779739896,1.72046505340853,0,0,False,False,True,False,True,False
23.104977818643324,19.561250514711215,4.712748667179273,1,0,False,False,True,False,True,False
22.051077071199945,20.519317160823714,8.246211251235327,1,0,False,False,True,False,True,False
22.391292950609166,19.596596970098606,3.6496575181789264,0,0,False,False,True,False,True,False
31.173225691288355,14.276202698533332,3.255764119219942,0,0,True,False,False,False,True,False
8.174350127074318,51.89435530929356,0.7071067811865476,0,0,False,False,False,False,True,False
17.00646935727696,26.328015239585458,1.0049875621120885,0,0,True,False,False,False,True,False
6.403124237432854,63.97461053564929,1.431782106327628,1,0,False,False,True,False,True,False
25.770137756713673,13.266140398088433,2.2022715545545144,0,0,True,False,False,False,True,False
19.52331938989884,20.427317173386275,7.220110802473879,1,0,False,False,True,False,True,False
25.701750913118744,17.690986992661827,3.8897300677553397,1,0,False,False,True,False,True,False
24.575190741884388,17.873571276027022,8.902246907382434,0,0,False,False,True,True,False,False
4.965883607174056,76.47417313636228,1.6278820596099715,1,0,True,False,False,False,True,False
22.343902971504328,19.843996585312212,4.90102030193713,1,0,False,False,True,False,True,False
13.435028842544403,24.79722412122192,1.2041594578792343,0,0,True,False,False,False,True,False
24.62376900476448,17.170088494318307,3.224903099319423,0,0,False,False,True,False,True,False
14.213022197970425,23.271786039297158,5.556977595779924,0,0,False,False,True,False,True,False
22.318154045529845,19.97165480976284,9.213576938409972,0,0,False,False,True,True,False,False
4.997999599839924,76.56768014107615,0.8246211251235283,0,0,False,False,False,False,True,False
12.73106437027164,26.740497022679314,2.0223748416156715,1,0,False,False,True,False,True,False
32.957700162481,11.410690524191494,1.8439088914585835,0,0,False,False,True,False,True,False
14.516542288024379,21.727305937212382,1.5556349186104015,0,0,True,False,False,False,True,False
8.900561780022658,48.39744323724682,2.8160255680657564,1,0,False,False,True,False,True,False
23.02216323458767,18.821305618252087,2.3706539182259476,0,0,True,False,False,False,True,False
22.21936092690336,20.309853932135038,1.1661903789690609,0,0,False,False,True,False,True,False
13.60147050873544,31.21239140389493,5.7070132293521185,0,1,True,False,False,False,True,False
16.743058263053374,24.84685143990809,1.280624847486568,1,0,True,False,False,False,True,False
33.51074454559314,12.390957656787448,3.6235341863986896,0,0,False,False,True,False,True,False
15.681836627130123,18.47082595005078,3.3541019662496834,0,1,True,False,False,False,True,False
20.86552180032888,20.01951772621678,1.3038404810405226,0,0,False,False,True,False,True,False
17.86001119820477,10.910073931084971,3.0364452901377956,0,1,False,False,True,False,True,False
10.089598604503552,30.826073839111235,1.4866068747318493,0,0,False,False,False,False,True,False
12.780062597655776,22.690244032548758,1.252996408614172,0,0,False,False,True,False,True,False
14.000357138301863,16.112569546964934,1.0770329614269003,0,0,False,False,True,False,True,False
7.247068372797379,54.50044878395946,0.8246211251235421,0,0,False,False,False,False,True,False
18.99315666233499,23.234285315634413,0.9486832980505183,1,0,True,False,False,False,True,False
9.364827814754522,42.106192946761034,1.0440306508910562,1,0,True,False,False,False,True,False
10.83374358197572,38.000377662673074,0.6403124237432885,0,0,False,False,False,False,True,False
11.900420160649796,37.15634507564839,2.1236747530532876,0,0,True,False,False,False,False,True
7.300684899377589,57.43368475363673,0.943398113205658,0,0,False,False,False,False,True,False
33.70830758136635,12.67764515323691,1.341640786499877,0,0,True,False,False,False,True,False
22.225210910135363,14.093769331642136,1.236931687685302,0,0,True,False,False,False,True,False
32.116818024206566,14.06425180947883,6.800735254367718,0,0,False,False,True,False,True,False
28.901557051480808,12.817262691669157,5.2201532544552744,0,0,False,False,True,False,True,False
32.61931942882929,12.022828725746841,1.1401754250991456,0,0,True,False,False,False,True,False
18.585209172888,23.49538555580606,3.3241540277189343,0,0,True,False,False,False,True,False
16.160445538412606,17.39393753907365,3.8118237105091852,0,1,True,False,False,False,True,False
19.021303845951255,23.727780713790846,1.4422205101856003,0,0,False,False,True,False,True,False
9.98649087517733,28.573050006347117,1.3601470508735458,1,0,False,False,True,False,True,False
27.054204848784597,10.941172217404922,1.9849433241279189,0,0,False,False,True,False,True,False
14.350261321662401,31.061697940118066,1.0816653826392004,1,0,True,False,False,False,True,False
9.533624704172071,45.42148033713083,2.7784887978899686,1,0,False,False,True,False,True,False
9.529428104561159,41.93258056945671,1.9646882704388486,1,0,False,False,True,False,True,False
